age,education-num,hours-per-week,capital-gain,capital-loss,sex,married,income
26,10,40,0,0,1,1,0
45,13,65,7688,0,1,1,1
35,9,45,0,0,1,1,1
21,5,40,0,0,1,1,0
39,9,40,0,0,1,1,1
22,13,45,0,0,1,1,0
66,13,40,2290,0,1,1,0
32,10,40,0,0,1,0,0
39,6,40,0,0,1,1,0
41,10,50,0,0,1,1,0
26,9,40,0,0,1,1,0
31,10,40,0,0,0,0,0
27,7,40,0,0,1,1,0
34,13,45,0,0,1,1,1
43,14,50,0,0,1,1,1
56,9,35,0,0,0,1,0
34,9,40,0,1672,0,1,0
23,9,40,0,0,1,1,0
29,9,40,0,0,0,1,0
34,12,40,0,0,0,1,0
37,13,40,0,0,0,1,0
42,12,45,0,0,1,1,1
51,9,40,0,0,0,0,0
34,9,40,0,0,0,0,0
60,5,70,0,0,1,1,0
41,9,40,0,0,1,1,0
27,13,40,0,0,1,1,0
46,10,40,2354,0,0,1,0
22,9,35,0,0,0,0,0
17,6,40,0,0,1,1,0
18,7,15,0,0,1,1,0
46,9,40,0,0,1,1,1
40,13,30,0,0,1,1,0
24,13,40,0,0,1,1,0
28,10,30,0,0,1,1,0
67,10,15,0,0,1,1,1
53,9,99,0,0,1,1,0
25,10,65,0,0,0,1,0
18,9,20,0,0,0,1,0
64,10,35,0,0,1,1,0
45,13,44,0,0,0,1,1
32,7,45,0,0,1,0,0
30,9,30,0,0,0,1,0
35,9,45,0,0,1,1,0
46,10,40,0,0,1,0,0
19,9,28,0,0,0,1,0
31,13,40,10520,0,0,1,1
39,10,60,0,0,1,1,0
33,13,40,0,0,0,1,0
25,9,45,0,0,1,1,0
55,9,40,0,0,0,0,0
23,9,40,0,0,1,1,0
45,10,65,0,0,1,1,0
42,10,48,0,0,0,1,1
65,6,64,0,0,1,0,0
37,13,40,0,0,1,1,1
28,9,50,0,0,1,1,0
48,4,15,0,0,0,1,0
43,14,65,0,0,0,0,0
44,9,40,0,0,0,1,0
58,14,45,7688,0,1,1,1
70,13,30,0,0,0,0,0
28,14,55,0,0,1,1,0
46,15,40,4650,0,1,0,0
33,10,55,0,0,0,0,0
35,13,50,0,0,1,1,0
18,7,40,0,0,1,1,0
29,6,30,0,0,0,0,0
29,9,40,0,0,0,1,0
59,9,40,0,0,1,1,1
29,9,40,0,0,1,1,0
22,7,25,0,0,0,0,0
34,9,45,0,0,1,1,0
30,9,40,0,0,0,1,0
54,10,40,0,1902,1,1,1
38,7,55,0,0,1,0,0
44,9,60,0,0,1,1,1
30,9,60,0,0,1,1,0
28,9,15,0,0,0,1,0
60,10,54,0,0,0,0,0
57,9,40,0,0,1,1,0
38,9,60,0,0,1,1,0
43,4,40,0,0,0,0,0
22,7,20,0,0,0,1,0
34,16,40,0,0,0,1,0
46,10,50,0,0,1,0,0
44,9,40,0,0,0,0,0
23,10,40,0,0,1,1,0
50,14,50,0,0,0,1,1
72,4,20,0,0,1,1,0
20,11,40,0,0,0,1,0
24,9,40,0,0,1,1,0
35,9,40,0,0,1,1,0
62,5,21,0,0,1,1,0
75,10,35,0,2149,1,1,0
21,10,15,0,0,0,1,0
60,9,30,0,0,1,1,0
18,9,25,2176,0,1,1,0
19,9,15,0,0,0,1,0
31,10,40,0,0,0,0,0
36,13,8,0,0,0,0,0
24,13,32,0,0,0,1,0
62,9,40,0,1741,1,0,0
25,9,40,3137,0,1,1,0
28,13,50,0,0,1,1,1
56,10,45,0,0,1,1,0
38,11,40,0,0,1,0,0
32,14,60,0,1848,1,1,1
41,8,40,0,0,1,1,0
33,2,40,0,0,1,1,0
38,9,30,0,0,0,1,0
44,9,20,0,0,0,1,0
20,10,30,0,0,0,1,0
72,15,48,20051,0,1,1,1
72,10,40,2653,0,1,1,0
37,15,60,0,0,0,1,1
54,10,40,0,0,1,1,1
48,9,40,0,0,1,1,0
40,10,20,0,0,0,0,0
36,11,40,0,0,0,0,0
60,4,40,0,0,1,1,0
35,9,40,0,0,1,1,0
41,13,60,0,0,1,1,1
52,10,56,0,0,1,1,1
37,9,75,0,0,1,0,0
22,9,30,0,0,0,1,0
59,10,40,0,0,0,1,0
34,10,40,0,0,0,1,0
42,13,30,0,0,0,0,0
21,9,40,0,0,0,1,0
22,12,5,0,0,0,1,0
40,7,45,0,0,1,1,0
32,13,40,0,0,0,1,0
32,13,40,0,0,1,1,0
46,9,35,0,0,1,1,0
21,10,20,0,0,0,1,0
30,9,40,0,0,1,1,0
47,10,30,0,0,1,0,0
53,10,47,0,0,1,1,1
31,13,55,7688,0,1,1,1
39,12,20,0,0,1,1,0
50,9,30,0,0,0,1,0
21,10,35,0,0,1,1,0
17,6,20,0,0,0,1,0
73,13,7,0,0,0,0,0
39,14,55,0,1977,1,1,1
21,9,40,0,0,0,1,0
20,10,23,0,0,1,1,0
33,9,60,0,0,1,1,0
74,12,30,0,0,1,1,1
25,10,40,0,0,1,0,0
51,9,3,0,0,0,1,1
31,9,50,0,0,1,1,0
27,10,60,0,0,0,1,0
31,7,55,0,0,1,1,1
48,14,40,0,0,0,0,0
73,9,3,0,0,0,0,0
34,14,32,7688,0,0,1,1
30,9,50,0,0,1,1,0
53,13,40,0,0,1,1,1
37,9,40,0,0,0,1,1
19,10,25,0,1719,0,1,0
53,8,45,5013,0,1,1,0
59,15,40,13550,0,1,0,1
39,13,40,0,0,0,0,0
23,13,38,0,0,0,1,0
26,13,43,0,2205,1,1,0
56,10,40,0,0,1,1,0
90,10,12,0,1944,0,1,0
35,9,28,0,1902,0,1,1
23,9,40,0,0,1,1,0
52,5,40,0,0,1,0,0
43,9,40,0,0,1,1,1
41,9,15,0,0,0,0,0
39,10,40,0,0,1,1,0
56,14,50,0,0,1,1,1
31,10,50,0,0,0,0,0
69,13,25,0,0,1,1,0
37,10,45,0,0,1,1,0
26,10,60,0,0,1,1,1
46,13,60,0,0,1,1,1
20,6,30,0,0,0,1,0
51,13,40,0,0,1,1,1
63,10,30,0,0,1,1,1
42,10,40,5178,0,1,1,1
29,9,35,0,1902,0,1,1
62,8,40,0,0,1,1,0
35,13,40,0,0,1,1,0
52,9,40,0,0,1,1,1
64,2,40,0,0,1,1,0
28,11,55,0,0,1,1,0
71,13,50,9386,0,1,1,1
33,9,56,0,0,1,1,0
36,4,40,0,0,1,1,0
67,14,40,0,0,1,0,0
26,7,35,0,0,1,1,0
41,10,65,0,0,1,1,1
35,9,50,0,0,1,1,0
63,2,25,0,0,1,1,0
27,9,40,0,0,1,1,0
41,7,40,0,0,1,1,0
30,10,44,0,0,0,1,0
27,6,40,0,0,1,1,0
55,10,65,0,0,1,0,1
25,13,40,0,0,1,1,0
33,9,40,0,0,1,1,0
35,11,40,0,0,1,1,0
39,10,43,0,0,1,1,1
32,10,99,0,0,1,1,1
50,16,50,13550,0,1,1,1
39,9,40,0,0,1,1,0
39,10,24,0,0,1,0,0
46,9,50,5013,0,1,1,0
53,9,40,0,0,1,1,0
68,15,60,0,0,1,0,1
45,10,50,0,0,1,0,0
42,16,40,0,0,1,1,1
67,13,50,0,0,1,1,1
74,6,40,0,1411,1,1,0
20,10,20,0,0,0,1,0
52,14,40,0,0,1,1,1
21,7,25,0,0,1,1,0
33,4,40,0,0,1,1,0
32,6,40,0,0,0,0,0
43,10,35,0,0,1,1,0
67,9,15,0,0,0,0,0
39,6,40,0,0,1,1,0
28,14,40,0,0,1,1,0
27,9,40,0,0,1,1,0
30,4,30,0,0,0,1,0
44,11,40,0,0,1,1,1
23,11,40,0,0,1,1,0
17,7,10,0,0,1,1,0
42,9,50,0,0,1,0,0
39,3,50,0,0,1,1,0
44,13,40,0,0,1,0,1
52,14,50,0,0,0,1,0
17,7,40,0,0,1,1,0
44,9,45,0,0,1,0,0
23,13,40,0,0,0,1,0
52,13,40,0,0,1,1,1
58,9,40,0,0,1,1,0
31,11,38,0,0,0,1,1
26,10,40,0,0,1,0,0
33,9,70,2829,0,1,1,0
21,6,40,0,0,1,1,0
48,10,40,0,0,1,0,1
21,9,36,0,0,1,1,0
21,10,50,0,0,0,1,0
41,15,60,0,0,0,1,1
54,13,60,0,0,1,1,1
38,12,45,0,0,0,1,0
37,9,42,0,0,1,1,0
64,13,40,0,0,0,0,0
56,10,50,0,0,0,1,0
41,9,40,0,0,1,1,1
42,10,60,0,0,1,1,1
53,10,40,0,0,1,1,1
37,9,38,0,0,1,0,0
60,9,40,0,0,1,0,0
35,9,45,0,0,1,1,1
70,10,65,20051,0,1,1,1
44,16,50,0,0,1,1,1
50,4,40,0,0,1,1,0
58,9,40,0,0,0,0,0
46,9,40,0,0,1,0,0
29,8,40,0,0,1,1,0
26,13,60,0,0,1,1,0
33,10,35,0,0,0,0,0
42,13,50,0,1902,1,1,1
24,9,45,0,0,1,1,0
17,7,8,0,0,0,1,0
35,12,60,0,0,1,1,0
37,9,40,0,0,1,1,1
59,12,40,0,0,1,1,1
27,5,10,0,0,1,1,0
38,14,55,0,0,0,1,0
47,10,40,0,0,1,1,0
42,5,40,0,0,1,1,0
40,13,40,0,1741,0,0,0
21,10,40,0,0,0,1,0
36,13,50,0,0,1,1,0
46,7,20,0,0,1,0,0
65,9,40,2346,0,1,1,0
31,9,40,0,0,1,1,0
29,9,50,0,0,1,0,0
50,6,60,0,0,1,1,0
46,13,40,0,0,1,0,0
31,9,40,0,0,0,0,0
36,14,40,0,1408,0,1,0
66,12,3,0,0,0,0,0
59,9,40,0,0,1,1,1
30,13,40,27828,0,1,0,1
27,10,40,0,0,1,1,0
44,10,40,0,0,1,0,0
34,9,40,0,0,1,0,0
58,10,45,0,0,1,1,0
36,10,40,0,0,1,1,1
29,9,32,0,0,1,1,0
42,9,40,0,0,0,0,0
24,10,64,0,0,1,1,0
25,10,40,0,0,1,1,1
18,10,20,0,0,1,1,0
55,3,40,0,0,1,1,0
55,7,48,5013,0,1,1,0
31,12,40,0,0,1,1,0
33,9,40,0,0,1,1,0
65,9,40,0,0,0,0,0
18,9,35,0,0,1,1,0
23,13,60,0,0,1,1,0
22,9,50,0,0,1,1,0
61,9,15,0,0,1,1,0
40,11,40,0,0,1,1,0
51,10,40,0,0,0,1,0
25,9,40,0,0,1,1,0
63,13,35,0,0,0,0,0
17,7,20,0,0,0,1,0
54,14,20,0,0,0,0,0
45,12,47,0,0,1,0,0
28,9,40,0,0,0,1,0
24,10,40,0,0,1,1,0
70,13,30,0,0,1,0,0
46,16,40,0,0,1,1,1
51,5,45,0,0,0,0,0
58,9,40,0,0,0,0,0
71,9,18,1173,0,0,1,0
26,13,37,0,0,1,1,0
38,10,40,3103,0,1,1,1
40,6,40,0,0,1,1,0
45,9,50,0,0,1,1,0
43,10,40,0,0,1,1,1
55,13,50,0,0,1,1,0
38,7,40,0,0,1,0,0
26,9,40,0,0,0,1,0
19,9,40,3781,0,1,1,0
66,13,40,0,0,0,0,0
34,13,50,0,0,0,1,0
35,7,40,0,0,1,0,0
47,9,40,0,0,0,0,0
34,13,48,0,0,1,1,1
55,10,35,0,1977,1,1,1
43,11,40,0,1726,1,0,0
66,9,40,0,0,1,0,0
42,13,45,0,0,1,1,1
55,13,50,0,2415,1,1,1
43,13,40,5178,0,1,1,1
33,6,40,0,0,1,1,0
18,9,40,0,0,0,1,0
50,10,40,0,0,0,0,0
38,9,40,0,0,1,0,0
46,9,46,0,0,1,1,0
38,13,45,0,0,1,1,1
45,11,35,0,0,1,1,0
30,6,45,0,0,1,1,0
56,14,50,0,0,1,1,1
29,10,40,0,2415,1,1,1
34,9,50,0,0,0,0,0
58,10,25,0,0,0,0,0
47,13,40,7688,0,0,1,1
62,13,40,0,0,1,1,0
24,9,40,0,0,0,1,0
49,9,40,0,0,1,0,0
40,9,50,7298,0,1,1,1
17,7,14,0,0,1,1,0
36,10,45,0,0,1,1,0
73,9,7,0,0,0,0,0
26,13,20,0,0,0,1,0
63,10,10,0,0,1,1,0
21,9,22,0,0,0,1,0
49,7,40,0,0,0,0,0
20,9,45,0,0,1,1,0
40,9,40,0,0,1,1,0
36,10,50,0,0,1,1,0
55,9,40,0,0,0,0,0
39,13,45,0,0,1,1,1
40,9,40,0,0,1,0,0
18,6,40,0,0,1,1,0
42,9,60,0,0,1,1,0
49,10,40,0,0,0,0,0
26,10,35,0,0,0,1,0
18,10,23,0,0,0,1,0
57,12,40,0,0,0,0,0
35,9,40,0,0,1,0,0
21,6,50,0,0,1,1,0
43,7,80,0,0,1,0,0
32,13,40,0,0,1,0,0
23,10,30,0,0,0,1,0
59,9,40,0,0,0,0,0
50,13,36,0,1887,1,1,1
47,9,20,0,0,1,1,1
36,9,40,0,0,0,0,0
35,13,40,0,0,0,1,1
24,9,40,0,0,1,1,0
22,9,40,0,0,1,1,0
67,13,30,0,0,1,0,0
44,10,40,0,0,1,1,0
34,6,80,0,0,1,1,0
24,10,40,0,0,1,1,0
68,9,8,0,0,1,1,1
46,13,40,0,0,1,0,0
41,9,40,2597,0,0,0,0
66,9,34,0,0,1,1,0
21,9,38,0,0,0,1,0
25,7,35,0,0,1,1,0
31,2,40,0,0,1,1,0
51,14,40,0,0,1,1,1
33,16,45,0,0,1,1,1
24,13,20,0,0,1,1,0
31,12,40,0,0,0,1,0
31,13,45,0,1977,1,1,1
54,9,40,0,0,1,1,0
49,9,35,0,0,1,1,0
59,9,35,0,0,0,1,0
76,4,28,0,0,1,1,0
32,16,40,0,0,1,0,1
47,9,35,0,0,0,0,0
70,13,15,0,0,1,1,0
41,11,40,0,0,1,1,1
46,9,40,0,0,1,1,0
36,9,40,0,0,0,1,0
23,10,40,0,0,1,1,0
44,13,45,0,0,0,1,1
32,9,40,0,0,1,1,0
47,13,40,99999,0,0,0,1
56,9,40,0,0,0,0,0
38,12,56,0,0,1,1,1
74,9,28,0,0,0,0,0
19,10,20,0,0,0,1,0
74,9,12,2653,0,1,1,0
22,9,40,0,0,0,1,0
32,9,40,0,0,1,1,0
31,8,55,0,0,1,1,0
24,13,40,0,0,1,1,0
46,13,40,0,0,1,0,1
27,9,40,0,0,1,1,0
56,13,55,0,1902,1,1,1
40,13,20,0,0,0,1,0
67,9,35,3456,0,1,1,0
45,9,45,0,0,1,1,0
36,13,40,0,0,0,1,0
47,14,40,0,0,0,0,1
61,13,40,7688,0,1,1,1
50,9,40,3103,0,1,1,1
43,10,40,0,0,1,1,0
69,13,50,10605,0,1,1,1
32,13,50,0,0,1,1,0
38,13,30,0,0,1,1,0
45,10,40,0,0,0,0,0
32,3,48,0,0,1,1,0
51,9,40,0,1980,0,0,0
38,9,50,0,0,1,1,1
36,15,55,0,0,1,1,1
42,14,40,0,0,1,1,1
24,9,40,0,0,1,1,0
50,14,38,0,0,0,1,0
36,12,40,0,0,0,0,1
31,10,55,0,0,0,0,1
33,10,40,0,0,0,1,0
37,4,35,7298,0,1,1,1
26,10,40,0,0,0,1,0
43,9,99,0,0,1,1,0
46,10,40,0,0,1,1,0
22,9,40,0,0,0,1,0
45,14,55,0,2258,0,0,0
17,7,15,0,0,0,1,0
23,10,25,0,0,1,1,0
36,13,40,0,0,1,1,1
47,10,40,0,0,1,1,0
29,14,45,0,0,1,1,0
39,15,45,0,0,1,0,1
33,11,25,0,0,1,0,0
30,11,52,0,0,0,1,0
22,13,20,0,0,0,1,0
18,8,7,0,0,1,1,0
28,10,40,0,0,1,0,0
40,9,12,4064,0,0,1,0
29,13,40,0,0,1,1,1
28,10,40,0,0,0,1,0
23,10,30,0,0,1,1,0
45,6,40,0,0,1,1,0
48,14,44,0,0,0,0,0
47,9,40,0,0,0,1,1
48,15,20,0,0,1,1,0
25,13,40,0,1887,0,1,1
63,10,35,0,0,1,1,1
42,9,40,0,0,0,0,0
33,13,50,0,0,1,1,1
30,9,40,0,0,1,1,0
45,14,40,0,1902,1,1,1
24,11,40,0,0,0,1,0
34,7,30,0,0,0,1,0
27,13,40,0,0,0,1,0
31,9,37,0,3770,0,1,0
44,13,56,0,0,1,1,0
27,10,50,0,0,0,1,0
62,11,10,0,0,1,0,0
28,9,35,0,0,0,0,0
40,13,30,0,2051,1,1,0
42,13,70,0,0,1,1,1
24,13,15,0,0,1,1,0
56,9,40,0,0,1,1,0
27,9,40,0,0,1,1,0
43,10,55,0,0,1,0,0
56,9,40,0,0,0,0,0
20,10,60,0,0,1,1,0
52,9,55,0,0,1,1,0
50,12,40,0,0,1,1,1
29,10,40,0,0,0,1,0
23,10,50,0,0,1,1,0
32,11,40,0,0,1,1,1
27,13,30,0,0,1,1,0
23,10,40,0,0,1,1,0
28,13,40,0,0,0,0,0
32,9,48,0,0,1,1,0
19,10,20,0,0,0,1,0
34,10,40,0,0,1,1,0
23,9,38,0,0,1,1,0
49,6,32,0,0,0,0,0
17,8,10,0,0,1,1,0
39,13,40,0,0,1,0,1
32,11,40,0,1380,0,0,0
30,9,40,0,0,0,0,0
25,13,30,0,0,1,1,0
76,13,32,0,0,1,0,0
62,4,40,0,0,1,1,0
61,13,20,0,0,1,1,0
33,9,72,0,0,0,0,0
50,11,46,0,0,1,1,1
43,9,40,0,0,1,1,1
27,9,39,0,0,1,1,0
67,7,9,0,0,1,1,1
27,14,20,0,0,1,1,0
33,13,50,0,1408,1,1,0
35,9,30,0,0,0,0,0
20,10,2,0,0,0,1,0
26,13,15,0,0,0,1,0
45,10,60,0,0,1,1,0
23,3,40,0,0,0,1,0
48,14,50,0,0,1,1,0
28,14,40,0,1485,0,1,1
40,14,40,0,0,1,1,0
62,14,40,15024,0,1,1,1
52,10,30,0,0,1,1,0
50,10,60,0,0,1,1,1
43,9,20,0,0,0,1,0
44,14,40,0,0,1,0,0
25,13,30,0,1564,0,1,1
23,10,30,0,0,1,1,0
39,9,40,0,0,0,1,0
26,9,40,0,0,0,1,0
40,11,40,0,0,1,1,0
23,10,20,0,0,0,1,0
22,13,35,0,0,0,1,0
35,13,50,0,0,1,1,1
52,14,40,99999,0,1,1,1
37,12,38,5178,0,0,1,1
25,10,45,0,0,0,1,0
27,13,40,0,0,0,1,0
51,10,40,0,0,1,1,0
18,10,16,0,0,0,1,0
26,9,50,0,0,1,1,0
21,10,40,0,0,0,1,0
42,9,40,0,0,1,1,1
64,13,50,0,1902,1,1,1
34,9,40,0,0,0,1,0
70,13,40,0,0,1,1,0
27,11,35,0,0,0,1,0
52,10,45,0,0,1,1,0
25,9,45,0,0,1,1,0
33,9,40,0,0,0,0,0
18,7,15,0,0,1,1,0
51,9,50,0,0,1,1,0
35,9,20,0,0,0,0,0
61,13,30,0,0,0,0,0
41,10,40,0,0,1,1,0
40,11,72,0,0,1,1,1
24,9,40,0,0,0,1,0
29,10,35,0,0,0,0,0
24,9,25,0,0,0,1,0
18,7,15,0,0,0,1,0
60,9,40,0,0,0,0,0
35,7,40,0,2603,1,1,0
28,10,40,0,0,0,0,0
26,7,50,0,0,1,1,0
41,9,40,99999,0,1,1,1
52,9,40,0,0,1,0,0
45,13,40,15024,0,1,1,1
26,13,30,0,0,1,1,0
48,10,40,0,0,1,0,1
18,10,30,0,0,0,1,0
47,9,35,0,0,0,0,0
22,5,40,0,0,0,0,0
35,10,40,0,0,0,0,0
38,9,75,0,0,1,1,1
19,10,30,0,0,1,1,0
34,10,40,0,0,1,1,0
39,12,40,0,0,0,0,1
49,9,50,7688,0,1,1,1
38,10,40,0,0,1,1,0
25,13,10,0,0,0,1,0
23,13,40,0,0,0,1,0
48,13,45,0,0,0,0,0
62,14,40,0,0,1,1,1
27,9,20,0,0,1,1,0
24,10,50,0,0,1,1,0
23,13,50,0,0,1,1,0
59,13,45,0,0,1,0,0
55,9,40,0,0,0,1,0
48,6,40,0,0,1,1,0
61,10,40,0,0,1,1,0
43,10,14,0,0,0,1,0
46,9,40,0,0,0,1,0
34,9,35,0,0,0,0,0
32,9,50,0,0,1,1,0
51,9,99,0,0,1,1,0
26,9,30,0,0,1,1,0
39,6,40,0,0,1,1,0
50,9,55,0,1887,1,1,1
51,9,40,0,0,1,1,0
43,10,40,0,0,1,1,0
30,13,40,0,0,1,0,0
44,13,40,0,1902,1,1,1
40,9,30,0,0,0,1,0
41,14,40,0,1902,1,1,1
48,9,20,0,0,0,0,0
57,9,40,0,0,1,1,1
21,11,40,0,0,0,1,0
27,10,30,0,0,0,1,0
27,10,10,0,0,0,1,0
31,9,40,0,0,0,1,0
23,9,50,0,0,1,1,0
45,10,60,13550,0,1,1,1
61,9,24,0,0,1,1,0
32,10,40,0,0,1,1,0
42,9,43,0,0,1,0,1
41,9,50,0,0,1,1,0
60,9,99,0,0,0,0,0
28,10,42,0,0,0,1,0
49,12,38,0,0,0,1,0
23,11,40,0,1887,1,1,1
30,13,40,0,0,0,1,0
28,11,50,0,0,1,1,0
27,9,60,0,0,1,1,0
26,14,60,0,0,1,1,0
40,14,80,0,0,1,1,0
30,13,37,0,0,1,1,1
42,13,50,0,0,1,1,1
72,9,70,4931,0,1,1,0
30,10,40,0,0,1,1,0
51,11,40,6849,0,1,0,0
24,14,60,4787,0,0,1,1
43,9,40,0,0,1,1,0
53,10,50,0,0,1,1,1
45,10,64,0,0,0,0,0
21,10,40,0,0,1,1,0
36,13,40,0,0,1,0,0
34,9,40,0,0,0,0,0
25,7,40,0,0,0,1,0
57,9,40,0,0,1,1,0
46,14,40,15024,0,1,1,1
30,9,40,0,0,1,0,0
31,13,40,0,0,1,1,0
42,13,40,0,0,1,1,0
48,9,40,0,0,1,1,1
42,10,40,3325,0,1,0,0
57,9,40,4650,0,1,1,0
45,14,40,0,0,1,1,1
27,13,55,0,2258,0,1,0
41,7,20,0,0,0,0,0
44,10,40,0,0,1,1,1
39,10,40,0,0,1,1,0
18,10,25,0,0,0,1,0
31,12,40,0,0,1,1,0
24,9,50,0,0,1,1,0
19,10,30,0,0,1,1,0
54,9,40,2174,0,0,1,0
47,10,40,0,0,0,0,0
17,8,12,0,0,1,1,0
39,14,48,0,0,1,1,0
24,9,40,0,0,1,1,0
20,10,40,0,0,0,1,0
25,9,40,0,0,1,1,1
39,13,44,0,0,0,1,1
20,10,40,0,0,1,1,0
44,14,40,0,0,1,1,0
23,12,20,0,0,1,1,0
24,8,40,0,0,1,1,0
53,9,40,0,0,1,1,1
24,13,20,0,0,0,1,1
45,10,40,0,0,0,0,0
55,10,74,0,0,1,1,1
21,10,20,0,0,0,1,0
64,14,40,0,0,1,1,0
36,13,20,0,0,0,1,0
55,10,55,0,0,0,0,1
21,10,24,4416,0,0,1,0
17,7,7,0,0,0,1,0
27,10,40,0,0,0,1,0
25,11,40,0,0,0,1,0
38,10,35,0,0,0,1,1
33,9,48,0,0,1,0,0
52,9,40,0,0,0,0,0
22,9,30,0,0,1,1,0
37,14,60,15024,0,1,1,1
37,10,45,15024,0,1,1,1
65,14,39,0,0,1,1,1
28,13,40,0,0,1,1,0
32,13,50,0,0,1,1,1
53,13,35,0,0,1,1,0
32,6,50,0,0,0,1,0
45,11,40,0,0,1,1,1
49,4,40,0,0,1,1,0
34,13,50,0,0,0,1,0
39,9,40,0,0,0,1,0
43,10,40,0,0,0,0,0
45,9,12,0,0,1,1,0
35,10,40,0,0,1,1,0
41,16,40,0,0,1,1,1
62,14,20,0,0,0,1,0
45,9,40,0,0,1,1,0
35,9,40,0,0,0,0,0
34,10,40,0,0,1,1,0
40,15,60,0,0,1,1,1
17,6,15,0,0,1,1,0
18,9,40,0,0,1,1,0
27,9,40,0,0,0,0,0
20,7,40,0,0,1,1,0
55,10,58,0,0,1,1,0
57,4,40,0,0,0,0,0
38,16,40,0,0,1,1,0
20,5,40,0,0,0,1,0
52,4,20,0,0,1,1,0
18,6,20,0,0,1,1,0
52,9,45,0,0,1,1,0
42,13,40,0,0,1,1,1
48,13,40,0,0,1,1,1
55,9,40,0,0,0,0,0
18,9,30,0,0,1,1,0
17,7,22,0,0,1,1,0
47,9,40,0,0,1,1,0
29,9,26,0,0,1,1,0
48,13,40,0,0,1,1,0
31,9,40,0,0,0,1,0
54,10,40,0,0,0,0,0
69,4,20,1086,0,0,0,0
40,10,50,0,0,1,1,0
25,9,50,0,0,0,1,0
82,4,40,0,0,1,1,0
48,13,50,0,0,1,0,0
53,9,40,0,0,1,1,0
47,10,50,0,0,1,1,1
57,9,40,0,1740,1,1,0
21,10,13,0,0,0,1,0
52,3,40,4101,0,0,0,0
45,10,40,0,0,1,0,0
54,14,40,0,0,1,1,1
69,15,45,20051,0,1,1,1
30,10,40,0,0,0,1,0
37,4,40,0,0,1,1,0
60,6,44,0,1977,1,1,1
55,9,40,0,0,1,1,0
46,13,55,99999,0,1,0,1
21,9,40,0,0,1,1,0
25,12,40,0,0,1,1,0
67,9,4,1797,0,1,1,0
41,14,40,0,0,1,1,1
53,9,50,0,0,1,1,0
26,9,40,0,0,0,1,0
68,9,10,0,0,1,1,1
36,12,40,3325,0,0,1,0
20,12,15,0,0,0,1,0
20,10,40,0,2001,1,1,0
35,15,45,99999,0,1,1,1
27,13,40,0,0,0,1,0
29,9,40,0,0,1,1,0
28,13,40,0,0,1,1,0
40,14,50,15024,0,0,1,1
20,5,40,0,0,1,1,0
51,11,40,0,0,0,1,0
30,14,40,0,0,0,1,0
50,9,55,0,0,0,0,0
30,9,40,0,0,1,1,0
34,13,39,0,0,0,0,0
55,14,52,0,0,1,1,1
53,12,70,0,0,0,0,0
45,14,50,0,2824,0,1,1
45,12,50,0,0,0,0,0
40,4,72,0,0,1,1,0
73,14,20,0,0,1,1,0
18,8,20,0,0,0,1,0
33,9,55,0,0,1,1,1
33,13,50,0,0,1,1,0
38,10,48,0,0,1,1,1
65,10,4,2290,0,1,1,0
31,9,45,0,0,1,1,1
24,13,40,0,0,0,1,0
51,13,40,0,2824,1,0,1
32,13,45,0,0,1,1,1
52,9,40,0,0,1,1,0
41,13,50,0,0,1,1,0
25,9,35,0,0,0,1,0
45,11,40,0,0,1,1,0
61,9,20,0,0,1,1,0
71,10,28,0,0,0,0,0
63,9,27,0,0,0,0,0
45,9,40,0,0,0,0,0
57,13,45,99999,0,0,1,1
47,9,52,0,0,1,1,0
50,14,25,0,0,0,0,0
25,13,45,0,0,1,1,0
32,9,40,0,0,0,1,0
40,16,40,0,0,1,1,1
50,6,40,0,0,0,0,0
54,10,40,0,0,0,0,0
34,9,50,0,0,1,1,1
42,5,46,0,0,0,0,0
27,9,40,0,0,1,1,0
38,9,60,0,0,1,0,0
17,7,24,0,0,0,1,0
47,15,55,0,0,1,1,1
21,10,35,0,0,0,1,0
25,12,40,0,0,0,1,0
30,9,40,0,0,1,1,0
39,9,65,0,1887,1,1,1
47,13,45,0,0,1,1,1
57,9,40,0,0,1,1,0
25,9,40,0,0,0,1,0
68,14,45,0,0,1,1,0
34,9,65,0,0,1,1,0
35,9,40,0,0,1,1,0
39,12,40,0,0,1,1,1
47,12,40,0,0,1,1,0
47,10,45,0,0,0,0,0
55,9,70,0,0,1,1,0
72,10,21,0,0,1,1,0
32,9,44,0,0,0,1,0
28,11,40,0,0,0,1,0
61,15,35,0,0,1,0,0
44,13,50,0,0,1,1,1
35,14,35,0,0,0,1,1
48,13,40,0,0,1,1,1
49,9,46,0,0,1,1,0
32,10,35,0,0,1,1,0
26,11,55,0,0,1,1,0
56,13,30,0,0,1,0,0
71,9,42,6612,0,0,0,1
24,14,20,0,0,0,1,0
42,12,35,0,0,0,1,1
37,9,55,0,0,1,1,1
57,10,40,0,0,0,0,0
48,13,45,7443,0,0,0,0
39,10,40,0,0,1,0,0
20,9,40,0,0,1,1,0
46,9,20,0,0,0,0,0
68,3,6,0,0,1,1,0
33,8,40,0,0,1,1,0
35,9,50,0,0,1,1,0
62,14,4,0,0,1,1,0
20,9,30,0,0,0,1,0
42,13,52,0,0,1,1,0
64,9,24,0,0,1,1,0
42,10,50,0,2231,1,0,1
47,8,40,0,0,1,0,0
40,12,40,0,0,1,0,0
51,9,45,0,0,1,1,0
